repo_url,repo_slug,repo_dir,scan_status,figure_code_files,figure_image_files,copied_assets,lfs_pointers,notes,last_scanned
https://github.com/loic-yengo/REML-with-sparse-relationship-matrices,loic-yengo__REML-with-sparse-relationship-matrices,data/github_repos/loic-yengo__REML-with-sparse-relationship-matrices,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:35.787780Z
https://github.com/liulab-dfci/TRUST4,liulab-dfci__TRUST4,data/github_repos/liulab-dfci__TRUST4,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:35.810328Z
https://github.com/lindermanlab/ssm,lindermanlab__ssm,data/github_repos/lindermanlab__ssm,ok,ssm/plots.py,,1,0,,2026-03-17T12:50:36.206825Z
https://github.com/loic-yengo/Code_for_GeneEditing_Paper_Visscher_et_al_2024,loic-yengo__Code_for_GeneEditing_Paper_Visscher_et_al_2024,data/github_repos/loic-yengo__Code_for_GeneEditing_Paper_Visscher_et_al_2024,ok,Figure_1_Top_10_loci_edited.R; Figure_2_Effect_of_GxE_Partial_rg.R; Figure_3_Effect_on_Health_Inequatility_Gini_Index_revised_21Feb2024.R; Supplementary_Figure_1_Off-Target_Effects_on_Fitness.R; Supplementary_Figure_2_Misspecified_Causal_Variants.R; Supplementary_Figure_3_Pleiotropic_Effects_on_Fitness.R; Supplementary_Figure_4_Effect_on_Health_Inequatility_Gini_Inde.R,,7,0,,2026-03-17T12:50:36.310648Z
https://github.com/lilab-bcb/pegasus,lilab-bcb__pegasus,data/github_repos/lilab-bcb__pegasus,ok,pegasus/commands/Plotting.py; pegasus/plotting/__init__.py; pegasus/plotting/plot_library.py; pegasus/plotting/plot_utils.py; pegasus/tools/graph_operations.py,,5,0,,2026-03-17T12:50:36.464440Z
https://github.com/marbl/meryl,marbl__meryl,data/github_repos/marbl__meryl,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:36.514847Z
https://github.com/lselzer/multcompview,lselzer__multcompview,data/github_repos/lselzer__multcompview,ok,R/multcompBoxplot.R; R/plot.multcompLetters.R; R/plot.multcompTs.R; R/plotBoxes.R; R/plotLetters.R; R/plotTs.R,,6,0,,2026-03-17T12:50:36.562666Z
https://github.com/lme4/lme4,lme4__lme4,data/github_repos/lme4__lme4,ok,R/plot.R; R/plots.R; misc/plot_allFit.R,docs/reference/plot.merMod-1.png; docs/reference/plot.merMod-2.png; docs/reference/plot.merMod-3.png; docs/reference/plot.merMod-4.png; docs/reference/plot.merMod-5.png; docs/reference/plot.merMod-6.png,9,0,,2026-03-17T12:50:36.849121Z
https://github.com/lrcfmd/ipcsp,lrcfmd__ipcsp,data/github_repos/lrcfmd__ipcsp,ok,,fig.png; ipcsp/structures/spinel/figures/MgAl2O4.png; ipcsp/structures/spinel/figures/solution1.png; ipcsp/structures/spinel/figures/solution2.png; ipcsp/structures/spinel/figures/solution3.png; ipcsp/structures/spinel/figures/solution4.png,6,0,,2026-03-17T12:50:36.883905Z
https://github.com/marcpaga/sturgeon,marcpaga__sturgeon,data/github_repos/marcpaga__sturgeon,ok,sturgeon/plot.py,,1,0,,2026-03-17T12:50:36.982756Z
https://github.com/marcpaga/sturgeon_dev,marcpaga__sturgeon_dev,data/github_repos/marcpaga__sturgeon_dev,ok,sturgeon_dev/plot.py,,1,0,,2026-03-17T12:50:37.117750Z
https://github.com/lumicks/harbor,lumicks__harbor,data/github_repos/lumicks__harbor,ok,Analysis/(LUMICKS) Edge detection on a kymograph/Edge_detection.ipynb; Analysis/(LUMICKS) Effective kon from a kymograph/kon.ipynb; Analysis/(LUMICKS) Protein binding lifetime from kymograph/binding_lifetime.ipynb; Analysis/Force Spectroscopy analysis/force_spectroscopy_analysis/foldometer/tools/plots.py; Experiment automation/(LUMICKS) Catch beads and DNA and record a kymograph/Catch_beads_DNA_record_Kymo.py,Analysis/(LUMICKS) Edge detection on a kymograph/img0.png; Analysis/(LUMICKS) Effective kon from a kymograph/kon.png,7,0,,2026-03-17T12:50:37.138493Z
https://github.com/michalkoziarski/DiagSet,michalkoziarski__DiagSet,data/github_repos/michalkoziarski__DiagSet,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:37.297383Z
https://github.com/markvanderloo/extremevalues,markvanderloo__extremevalues,data/github_repos/markvanderloo__extremevalues,ok,cran/R/outlierPlot.r; cran/R/plotMethodII.r; cran/R/qqFitPlot.r; examples/plotpositions.R; pkg/R/plotpositions.R; pkg/inst/testPlotpositions.R,,6,0,,2026-03-17T12:50:37.387418Z
https://github.com/martinit18/nested_fit,martinit18__nested_fit,data/github_repos/martinit18__nested_fit,ok,pynested_fit/widgets/plot.py,,1,0,,2026-03-17T12:50:37.388962Z
https://github.com/microsoft/folx,microsoft__folx,data/github_repos/microsoft__folx,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:37.458121Z
https://github.com/matsengrp/gctree,matsengrp__gctree,data/github_repos/matsengrp__gctree,ok,gctree/mkconfig.py,,1,0,,2026-03-17T12:50:37.471892Z
https://github.com/mattgkeefe/sticr_paper_code,mattgkeefe__sticr_paper_code,data/github_repos/mattgkeefe__sticr_paper_code,ok,local_STICR_synthesis_upload_code_figure_generation.R,,1,0,,2026-03-17T12:50:37.524603Z
https://github.com/mskilab-org/GxG,mskilab-org__GxG,data/github_repos/mskilab-org__GxG,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:37.667548Z
https://github.com/mrvollger/SafFire,mrvollger__SafFire,data/github_repos/mrvollger__SafFire,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:37.668123Z
https://github.com/mdeber/Corrigan2024,mdeber__Corrigan2024,data/github_repos/mdeber__Corrigan2024,ok,abc/scripts/5_abc_hotspot_plots.R; barplot_celltype_prevalence.R; marm_census/scripts/4_marm_hotspot_plots.R; siletti/scripts/5_siletti_hotspot_plots.R,,4,0,,2026-03-17T12:50:37.768234Z
https://github.com/mskilab-org/fragCounter,mskilab-org__fragCounter,data/github_repos/mskilab-org__fragCounter,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:37.845169Z
https://github.com/mjalava/tundraflux,mjalava__tundraflux,data/github_repos/mjalava__tundraflux,ok,meta-analysis/df_0_study_design_fig1.R; upscaling/4_tabulatedResPlotting.R,,2,0,,2026-03-17T12:50:38.011242Z
https://github.com/monocongo/climate_indices,monocongo__climate_indices,data/github_repos/monocongo__climate_indices,ok,src/climate_indices/logging_config.py; tests/test_logging_config.py,,2,0,,2026-03-17T12:50:38.071006Z
https://github.com/mskilab-org/skitools,mskilab-org__skitools,data/github_repos/mskilab-org__skitools,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:38.237217Z
https://github.com/moshi4/pyGenomeViz,moshi4__pyGenomeViz,data/github_repos/moshi4__pyGenomeViz,ok,docs/plot_tips.ipynb; src/pygenomeviz/gui/config.py; src/pygenomeviz/gui/plot.py; src/pygenomeviz/utils/plot.py; tests/utils/test_plot.py,,5,0,,2026-03-17T12:50:38.356862Z
https://github.com/mskilab-org/gGnome,mskilab-org__gGnome,data/github_repos/mskilab-org__gGnome,ok,,docs/reference/Rplot001.png,1,0,,2026-03-17T12:50:38.379553Z
https://github.com/mskilab-org/JaBbA,mskilab-org__JaBbA,data/github_repos/mskilab-org__JaBbA,ok,tests/testthat/test_karyograph.R,,1,0,,2026-03-17T12:50:38.435551Z
https://github.com/nanjiangshu/my_needle,nanjiangshu__my_needle,data/github_repos/nanjiangshu__my_needle,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:38.575170Z
https://github.com/mskilab-org/jabba,mskilab-org__jabba,data/github_repos/mskilab-org__jabba,ok,tests/testthat/test_karyograph.R,,1,0,,2026-03-17T12:50:38.600337Z
https://github.com/nanoporetech/medaka,nanoporetech__medaka,data/github_repos/nanoporetech__medaka,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:38.792523Z
https://github.com/mskilab/setton_hadi_choo_2023,mskilab__setton_hadi_choo_2023,data/github_repos/mskilab__setton_hadi_choo_2023,ok,notebooks/figures.ipynb,,1,0,,2026-03-17T12:50:38.900485Z
https://github.com/msmielak/moonlit,msmielak__moonlit,data/github_repos/msmielak__moonlit,ok,,inst/graphics/moonlit_logo.png; inst/graphics/moonlit_logo.svg; inst/graphics/moonlit_social_card.png; inst/graphics/moonlit_social_card.svg,4,0,,2026-03-17T12:50:39.061834Z
https://github.com/nanopore-wgs-consortium/NA12878,nanopore-wgs-consortium__NA12878,data/github_repos/nanopore-wgs-consortium__NA12878,ok,nanopore-human-transcriptome/scripts/figure2_g_h.R; nanopore-human-transcriptome/scripts/figure6.R; nanopore-human-transcriptome/scripts/figure7.R,,3,0,,2026-03-17T12:50:39.212362Z
https://github.com/nanoporetech/qcat,nanoporetech__qcat,data/github_repos/nanoporetech__qcat,ok,qcat/config.py,,1,0,,2026-03-17T12:50:39.276662Z
https://github.com/neherlab/SARS-CoV-2_variant-reports,neherlab__SARS-CoV-2_variant-reports,data/github_repos/neherlab__SARS-CoV-2_variant-reports,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:39.425193Z
https://github.com/nespinoza/transitspectroscopy,nespinoza__transitspectroscopy,data/github_repos/nespinoza__transitspectroscopy,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:39.572205Z
https://github.com/ncbi/sra-tools,ncbi__sra-tools,data/github_repos/ncbi__sra-tools,ok,,tools/external/vdb-config/png/vdb-config-aws.png; tools/external/vdb-config/png/vdb-config-awsv2.11.2.png; tools/external/vdb-config/png/vdb-config-cache.png; tools/external/vdb-config/png/vdb-config-dbgap.png; tools/external/vdb-config/png/vdb-config-gcp.png; tools/external/vdb-config/png/vdb-config-main.png; tools/external/vdb-config/png/vdb-config-net.png; tools/external/vdb-config/png/vdb-config-tools.png,8,0,,2026-03-17T12:50:39.967099Z
https://github.com/ngimber/NanoNET,ngimber__NanoNET,data/github_repos/ngimber__NanoNET,ok,,NanoNET_NET-Analysis/Example_Data/Example_Plots/correlograms/C_summary_ch0_ch0.png; NanoNET_NET-Analysis/Example_Data/Example_Plots/correlograms/C_summary_ch0_ch1.png; NanoNET_NET-Analysis/Example_Data/Example_Plots/correlograms/C_summary_ch0_ch2.png; NanoNET_NET-Analysis/Example_Data/Example_Plots/correlograms/C_summary_ch1_ch1.png; NanoNET_NET-Analysis/Example_Data/Example_Plots/correlograms/C_summary_ch1_ch2.png; NanoNET_NET-Analysis/Example_Data/Example_Plots/correlograms/C_summary_ch2_ch2.png; NanoNET_NET-Analysis/Example_Data/Example_Plots/histograms/H_summary_MAX_ch0_ch0.png; NanoNET_NET-Analysis/Example_Data/Example_Plots/histograms/H_summary_MAX_ch0_ch1.png; NanoNET_NET-Analysis/Example_Data/Example_Plots/histograms/H_summary_MAX_ch0_ch2.png; NanoNET_NET-Analysis/Example_Data/Example_Plots/histograms/H_summary_MAX_ch1_ch1.png; NanoNET_NET-Analysis/Example_Data/Example_Plots/histograms/H_summary_MAX_ch1_ch2.png; NanoNET_NET-Analysis/Example_Data/Example_Plots/histograms/H_summary_MAX_ch2_ch2.png,12,0,,2026-03-17T12:50:40.510672Z
https://github.com/nanxstats/ggsci,nanxstats__ggsci,data/github_repos/nanxstats__ggsci,ok,,man/figures/README-ggsci-aaas-1.png; man/figures/README-ggsci-atlassian-1.png; man/figures/README-ggsci-bmj-1.png; man/figures/README-ggsci-bs5-1.png; man/figures/README-ggsci-cosmic-1.png; man/figures/README-ggsci-cosmic-2.png; man/figures/README-ggsci-cosmic-3.png; man/figures/README-ggsci-d3-1.png; man/figures/README-ggsci-flatui-1.png; man/figures/README-ggsci-frontiers-1.png; man/figures/README-ggsci-futurama-1.png; man/figures/README-ggsci-gsea-1.png; man/figures/README-ggsci-igv-1.png; man/figures/README-ggsci-iterm-1.png; man/figures/README-ggsci-jama-1.png; man/figures/README-ggsci-jco-1.png; man/figures/README-ggsci-lancet-1.png; man/figures/README-ggsci-locuszoom-1.png; man/figures/README-ggsci-material-1.png; man/figures/README-ggsci-nejm-1.png; man/figures/README-ggsci-npg-1.png; man/figures/README-ggsci-observable-1.png; man/figures/README-ggsci-primer-1.png; man/figures/README-ggsci-rickandmorty-1.png; man/figures/README-ggsci-simpsons-1.png; man/figures/README-ggsci-startrek-1.png; man/figures/README-ggsci-tron-1.png; man/figures/README-ggsci-tw3-1.png; man/figures/README-ggsci-uchicago-1.png; man/figures/README-ggsci-ucscgb-1.png; man/figures/logo.png,31,0,,2026-03-17T12:50:40.551432Z
https://github.com/nicolaroberts/hdp,nicolaroberts__hdp,data/github_repos/nicolaroberts__hdp,ok,R/plot_chain.R; R/plot_components.R,,2,0,,2026-03-17T12:50:40.612989Z
https://github.com/nikhilbarhate99/Char-RNN-PyTorch,nikhilbarhate99__Char-RNN-PyTorch,data/github_repos/nikhilbarhate99__Char-RNN-PyTorch,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:40.702850Z
https://github.com/nowthis/sankeymatic,nowthis__sankeymatic,data/github_repos/nowthis__sankeymatic,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:40.726614Z
https://github.com/nugentechnologies/nudup,nugentechnologies__nudup,data/github_repos/nugentechnologies__nudup,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:40.750521Z
https://github.com/open2c/open2c_examples,open2c__open2c_examples,data/github_repos/open2c__open2c_examples,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:40.972931Z
https://github.com/ncborcherding/utility,ncborcherding__utility,data/github_repos/ncborcherding__utility,ok,R/40_graph_umap.R; R/44_plots.R,figs/04_umap_fastmnn.png; figs/04_umap_fastmnn_selectedFeatures.png; figs/04_umap_harmony.png; figs/04_umap_harmony_selectedFeatures.png; figs/04_umap_scanvi.png; figs/04_umap_scanvi_selectedFeatures.png; figs/04_umap_scvi.png; figs/04_umap_scvi_selectedFeatures.png; figs/05_summary_table.png; figs/06__umap_batch.png; figs/06__umap_celltype_l1.png; figs/06__umap_celltype_l2.png; figs/06__umap_clonalExpansion.png; figs/06__umap_clusters.png; figs/06__umap_markers_1.png; figs/06__umap_markers_2.png; figs/06__umap_markers_3.png,19,0,,2026-03-17T12:50:41.329075Z
https://github.com/odelaneau/GLIMPSE,odelaneau__GLIMPSE,data/github_repos/odelaneau__GLIMPSE,ok,docs/_includes/mermaid_config.js; docs/glimpse1/script/Chart.min.js; tutorial/plot/concordance_plot.py,docs/assets/images/accplot.png; docs/glimpse1/images/tutorials/accplot.png; docs/glimpse1/images/tutorials/accplot_hg19.png; tutorial/plot/accplot.png,7,0,,2026-03-17T12:50:41.646244Z
