repo_url,repo_slug,repo_dir,scan_status,figure_code_files,figure_image_files,copied_assets,lfs_pointers,notes,last_scanned
https://github.com/google/ffn,google__ffn,data/github_repos/google__ffn,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:27.254494Z
https://github.com/grzeimann/Panacea,grzeimann__Panacea,data/github_repos/grzeimann__Panacea,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:27.444529Z
https://github.com/gt1/biobambam2,gt1__biobambam2,data/github_repos/gt1__biobambam2,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:27.594108Z
https://github.com/google/neuroglancer,google__neuroglancer,data/github_repos/google__neuroglancer,ok,build_tools/rspack/configuration_with_define.js; build_tools/rspack/rspack_config_from_cli.js; eslint.config.js; examples/rsbuild/rsbuild-project-built/rsbuild.config.ts; examples/rsbuild/rsbuild-project-source/rsbuild.config.ts; examples/rspack/rspack-project-built/rspack.config.js; examples/rspack/rspack-project-source/rspack.config.js; examples/vite/vite-project-built/vite.config.ts; examples/vite/vite-project-source/vite.config.ts; examples/webpack/webpack-project-built/webpack.config.js; examples/webpack/webpack-project-source/webpack.config.js; playwright.config.ts; python/examples/example_layer_side_panels.py; python/neuroglancer/viewer_config_state.py; python/tests/viewer_config_state_test.py; rspack.config.ts; src/data_panel_layout.ts; src/datasource/graphene/async_computation.ts; src/datasource/graphene/backend.ts; src/datasource/graphene/base.ts; src/datasource/graphene/frontend.ts; src/datasource/graphene/register_default.ts; src/datasource/nggraph/credentials_provider.ts; src/datasource/nggraph/frontend.ts; src/datasource/nggraph/register_default.ts; src/perspective_view/panel.ts; src/rendered_data_panel.ts; src/segmentation_graph/local.spec.ts; src/segmentation_graph/local.ts; src/segmentation_graph/segment_id.ts; src/segmentation_graph/source.ts; src/sliceview/panel.ts; src/ui/layer_list_panel.ts; src/ui/layer_side_panel.ts; src/ui/layer_side_panel_state.ts; src/ui/side_panel.ts; src/ui/side_panel_location.ts; src/widget/position_plot.ts; tests/example_project_test/config.ts,,3,0,,2026-03-17T12:50:27.669283Z
https://github.com/google-research/meliad,google-research__meliad,data/github_repos/google-research__meliad,ok,optimizer_config.py,,1,0,,2026-03-17T12:50:27.797382Z
https://github.com/hadley/reshape,hadley__reshape,data/github_repos/hadley__reshape,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:27.906345Z
https://github.com/google/jax,google__jax,data/github_repos/google__jax,ok,docs/sphinxext/jax_list_config_options.py; jax/_src/config.py; jax/_src/logging_config.py; jaxlib/config_test.py; tests/config_test.py,,5,0,,2026-03-17T12:50:28.071452Z
https://github.com/google-research/sofima,google-research__sofima,data/github_repos/google-research__sofima,ok,pipeline/flow_config.py; pipeline/flow_config_test.py; pipeline/mesh_config.py; pipeline/warp_config.py,,4,0,,2026-03-17T12:50:28.167960Z
https://github.com/hila-chefer/Transformer-Explainability,hila-chefer__Transformer-Explainability,data/github_repos/hila-chefer__Transformer-Explainability,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:28.258656Z
https://github.com/hms-dbmi/CHIEF,hms-dbmi__CHIEF,data/github_repos/hms-dbmi__CHIEF,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:28.349596Z
https://github.com/hohenstein/remef,hohenstein__remef,data/github_repos/hohenstein__remef,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:28.428076Z
https://github.com/idekerlab/cellmaps_pipeline,idekerlab__cellmaps_pipeline,data/github_repos/idekerlab__cellmaps_pipeline,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:28.646003Z
https://github.com/h-e-g/popCell_SARS-CoV-2,h-e-g__popCell_SARS-CoV-2,data/github_repos/h-e-g__popCell_SARS-CoV-2,ok,FIGURES/Fig1/Fig1.R; FIGURES/Fig2/Fig2.R; FIGURES/Fig3/Fig3.R; FIGURES/Fig3/FigS6.R; FIGURES/Fig4/Fig4.R; FIGURES/Fig5/Fig5.R; FIGURES/Fig6/6c_Fig_coloc_clean.R; FIGURES/Fig6/Fig6.R; MISC/misc_plots.R,,9,0,,2026-03-17T12:50:28.743962Z
https://github.com/ideasrule/platon,ideasrule__platon,data/github_repos/ideasrule__platon,ok,misc/plot_CO.py; platon/plotter.py,,2,0,,2026-03-17T12:50:29.109635Z
https://github.com/int-brain-lab/ibl-sorter,int-brain-lab__ibl-sorter,data/github_repos/int-brain-lab__ibl-sorter,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:29.319919Z
