repo_url,repo_slug,repo_dir,scan_status,figure_code_files,figure_image_files,copied_assets,lfs_pointers,notes,last_scanned
https://github.com/open2c/pairtools,open2c__pairtools,data/github_repos/open2c__pairtools,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:51.770512Z
https://github.com/opencollab/arpack-ng,opencollab__arpack-ng,data/github_repos/opencollab__arpack-ng,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:51.878646Z
https://github.com/petermattia/Cyclic-Voltammetry-Simulator,petermattia__Cyclic-Voltammetry-Simulator,data/github_repos/petermattia__Cyclic-Voltammetry-Simulator,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:51.984789Z
https://github.com/petersaj/AP_histology,petersaj__AP_histology,data/github_repos/petersaj__AP_histology,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:52.129641Z
https://github.com/parklab/ShatterSeek,parklab__ShatterSeek,data/github_repos/parklab__ShatterSeek,ok,R/plot_function.R,inst/tutorial/figure/unnamed-chunk-10-1.pdf; inst/tutorial/figure/unnamed-chunk-10-2.pdf; inst/tutorial/figure/unnamed-chunk-11-1.pdf,4,0,,2026-03-17T12:50:52.446433Z
https://github.com/pearsonlab/autoencoded-vocal-analysis,pearsonlab__autoencoded-vocal-analysis,data/github_repos/pearsonlab__autoencoded-vocal-analysis,ok,ava/plotting/__init__.py; ava/plotting/grid_plot.py; ava/plotting/latent_projection.py; ava/plotting/mmd_plots.py; ava/plotting/shotgun_movie.py; ava/plotting/tooltip_plot.py,,6,0,,2026-03-17T12:50:52.584560Z
https://github.com/pysam-developers/pysam,pysam-developers__pysam,data/github_repos/pysam-developers__pysam,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:52.649664Z
https://github.com/pism/docs,pism__docs,data/github_repos/pism__docs,ok,,_images/pdd-model-flowchart.png; _images/stempbdryfig.png; _images/tempbdryfig.png,3,0,,2026-03-17T12:50:52.815056Z
https://github.com/r-tmap/tmaptools,r-tmap__tmaptools,data/github_repos/r-tmap__tmaptools,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:52.842283Z
https://github.com/pablotano8/multi_timescale_RL,pablotano8__multi_timescale_RL,data/github_repos/pablotano8__multi_timescale_RL,ok,Ext_Fig_1_j_mdp_two_rewards.py; Ext_Fig_1_m_mdp_two_branches.py; Ext_Fig_3_myopic_bias_maze.py; Fig_2_c_d_e.py; Fig_2_f_myopic_mdp.py; Fig_2_g_lunar_q_accuracy.py; Fig_2_g_train_lunar_multi_gamma.py; ext_fig_2.py; plot_performance.py,,9,0,,2026-03-17T12:50:52.873926Z
https://github.com/raivokolde/pheatmap,raivokolde__pheatmap,data/github_repos/raivokolde__pheatmap,ok,,,0,0,no_figure_files_detected,2026-03-17T12:50:53.048471Z
